Name,Name-Malayalam,Brand,Category,Sub Category,Derived STC-600x600,Created STC-600x600,STC-600x600,Derived STC-1000x1000,Created STC-1000x1000,STC-1000x1000,IMG-1080x1920,Product ID,ST,SD,STC
Pavizham Atta 5 KG,പവിഴം അട്ട 5 കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773379470/Pavizham_Atta_5_KG_yzpc4z.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773379470/Pavizham_Atta_5_KG_yzpc4z.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773379470/Pavizham_Atta_5_KG_yzpc4z.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379470/Pavizham_Atta_5_KG_yzpc4z.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379470/Pavizham_Atta_5_KG_yzpc4z.png",,181,Pavizham Atta 5 KG,Pavizham Atta 5 KG,https://res.cloudinary.com/deehc60xa/image/upload/v1773379470/Pavizham_Atta_5_KG_yzpc4z.png
Payar,പയർ,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362067/Payar_l5blll.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362067/Payar_l5blll.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362067/Payar_l5blll.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362067/Payar_l5blll.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362067/Payar_l5blll.png,,182,Payar,Payar,https://res.cloudinary.com/deehc60xa/image/upload/v1772362067/Payar_l5blll.png
Peanut Candy,പീനട്ട് കാൻഡി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1775631266/05_n3cszg.png",https://res.cloudinary.com/deehc60xa/image/upload/v1775631266/05_n3cszg.png,https://res.cloudinary.com/deehc60xa/image/upload/v1775631266/05_n3cszg.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1775631266/05_n3cszg.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1775631266/05_n3cszg.png",,183,Peanut Candy,Peanut Candy,https://res.cloudinary.com/deehc60xa/image/upload/v1775631266/05_n3cszg.png
Pears,പിയേഴ്സ്,Nut-ji,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",,184,Pears,Pears,https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png
Pears Body Wash,പിയേഴ്സ് ബോഡി വാഷ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382323/Pears_Body_Wash_it1zrq.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382323/Pears_Body_Wash_it1zrq.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382323/Pears_Body_Wash_it1zrq.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382323/Pears_Body_Wash_it1zrq.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382323/Pears_Body_Wash_it1zrq.png",,185,Pears Body Wash,Pears Body Wash,https://res.cloudinary.com/deehc60xa/image/upload/v1773382323/Pears_Body_Wash_it1zrq.png
Pears Face Wash,പിയേഴ്സ് ഫേസ് വാഷ്,,Selfcare,Selfcare,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382325/Pears_Face_Wash_mgcdik.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382325/Pears_Face_Wash_mgcdik.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382325/Pears_Face_Wash_mgcdik.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382325/Pears_Face_Wash_mgcdik.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382325/Pears_Face_Wash_mgcdik.png",,186,Pears Face Wash,Pears Face Wash,https://res.cloudinary.com/deehc60xa/image/upload/v1773382325/Pears_Face_Wash_mgcdik.png
Pears Naturales Pomgranate Body Wash  750ML,പിയേഴ്സ് നാച്ചുറൽസ് മാതളനാരങ്ങ ബോഡി വാഷ് 750 മില്ലി,,Selfcare,Selfcare,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774864158/Pears_Naturales_Pomgranate_Body_Wash_750ML_sta6sy.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774864158/Pears_Naturales_Pomgranate_Body_Wash_750ML_sta6sy.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774864158/Pears_Naturales_Pomgranate_Body_Wash_750ML_sta6sy.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774864158/Pears_Naturales_Pomgranate_Body_Wash_750ML_sta6sy.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774864158/Pears_Naturales_Pomgranate_Body_Wash_750ML_sta6sy.png",,187,Pears Naturales Pomgranate Body Wash  750ML,Pears Naturales Pomgranate Body Wash  750ML,https://res.cloudinary.com/deehc60xa/image/upload/v1774864158/Pears_Naturales_Pomgranate_Body_Wash_750ML_sta6sy.png
Pears Oil Clear,പിയേഴ്സ് ഓയിൽ ക്ലിയർ,,Selfcare,Selfcare,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",,188,Pears Oil Clear,Pears Oil Clear,https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png
Pears Oil Clear Glow Set 3,പിയേഴ്സ് ഓയിൽ ക്ലിയർ ഗ്ലോ സെറ്റ് 3,,Personal Care,Bath Soap/Beauty Soap,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349145/pears_oil_clear_ns20uq.png",,189,Pears Oil Clear Glow Set 3,Pears Oil Clear Glow Set 3,https://res.cloudinary.com/deehc60xa/image/upload/v1772349145/pears_oil_clear_ns20uq.png
Pears Set Of 5,പിയേഴ്സ് സെറ്റ് ഓഫ് 5,,Personal Care,Bath Soap/Beauty Soap,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382529/Pears_Set_Of_5_e6dejl.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382529/Pears_Set_Of_5_e6dejl.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382529/Pears_Set_Of_5_e6dejl.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382529/Pears_Set_Of_5_e6dejl.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382529/Pears_Set_Of_5_e6dejl.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349146/Pears_Soap_h0wrvo.png,190,Pears Set Of 5,Pears Set Of 5,https://res.cloudinary.com/deehc60xa/image/upload/v1773382529/Pears_Set_Of_5_e6dejl.png
Pears Soap,പിയേഴ്സ് സോപ്പ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1775641934/Pears_Soap_m6wptc.png",https://res.cloudinary.com/deehc60xa/image/upload/v1775641934/Pears_Soap_m6wptc.png,https://res.cloudinary.com/deehc60xa/image/upload/v1775641934/Pears_Soap_m6wptc.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1775641934/Pears_Soap_m6wptc.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1775641934/Pears_Soap_m6wptc.png",,191,Pears Soap,Pears Soap,https://res.cloudinary.com/deehc60xa/image/upload/v1775641934/Pears_Soap_m6wptc.png
Pigeon Air Fryer,പിജൻ എയർ ഫ്രയർ,,Home & Electrical,Home & Electrical,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774521186/Pigeon_Air_Fryer_zqacal.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774521186/Pigeon_Air_Fryer_zqacal.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774521186/Pigeon_Air_Fryer_zqacal.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774521186/Pigeon_Air_Fryer_zqacal.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774521186/Pigeon_Air_Fryer_zqacal.png",,192,Pigeon Air Fryer,Pigeon Air Fryer,https://res.cloudinary.com/deehc60xa/image/upload/v1774521186/Pigeon_Air_Fryer_zqacal.png
Plastic Bucket 18 L,പ്ലാസ്റ്റിക് ബക്കറ്റ് 18 ലിറ്റർ,,Home Care,,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383661/Plastic_Bucket_18_L_hkvrym.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383661/Plastic_Bucket_18_L_hkvrym.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383661/Plastic_Bucket_18_L_hkvrym.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383661/Plastic_Bucket_18_L_hkvrym.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383661/Plastic_Bucket_18_L_hkvrym.png",,193,Plastic Bucket 18 L,Plastic Bucket 18 L,https://res.cloudinary.com/deehc60xa/image/upload/v1773383661/Plastic_Bucket_18_L_hkvrym.png
Pomegranate,മാതളനാരങ്ങ,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362069/Pomegranate_ly3nhs.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362069/Pomegranate_ly3nhs.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362069/Pomegranate_ly3nhs.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362069/Pomegranate_ly3nhs.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362069/Pomegranate_ly3nhs.png,,194,Pomegranate,Pomegranate,https://res.cloudinary.com/deehc60xa/image/upload/v1772362069/Pomegranate_ly3nhs.png
Ponkathus Puttu Podi 1Kg,പോങ്കാതുസ് പുട്ടുപൊടി ഒരു കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382348/Ponkathus_Puttu_Podi_1Kg_prgajo.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382348/Ponkathus_Puttu_Podi_1Kg_prgajo.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382348/Ponkathus_Puttu_Podi_1Kg_prgajo.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382348/Ponkathus_Puttu_Podi_1Kg_prgajo.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382348/Ponkathus_Puttu_Podi_1Kg_prgajo.png",,195,Ponkathus Puttu Podi 1Kg,Ponkathus Puttu Podi 1Kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773382348/Ponkathus_Puttu_Podi_1Kg_prgajo.png
Potato,ഉരുളക്കിഴങ്ങ്,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362070/Potato_xbebdf.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362070/Potato_xbebdf.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362070/Potato_xbebdf.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362070/Potato_xbebdf.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362070/Potato_xbebdf.png,,196,Potato,Potato,https://res.cloudinary.com/deehc60xa/image/upload/v1772362070/Potato_xbebdf.png
PowerCell LED Bulb,പവർസെൽ എൽഇഡി ബൾബ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349147/Power_Cell_bmenun.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/Power_Cell_bmenun.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/Power_Cell_bmenun.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349147/Power_Cell_bmenun.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349147/Power_Cell_bmenun.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773727386/Potato_q3h2zh.png,197,PowerCell LED Bulb,PowerCell LED Bulb,https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/Power_Cell_bmenun.png
Pran Pototo 2P,പ്രാൻ പൊട്ടാറ്റോ 2 പാക്ക്,,Home & Electrical,LED Bulbs/Lighting,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349147/pran-potato-2p_ijrsbn.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/pran-potato-2p_ijrsbn.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/pran-potato-2p_ijrsbn.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349147/pran-potato-2p_ijrsbn.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349147/pran-potato-2p_ijrsbn.png",,198,Pran Pototo 2P,Pran Pototo 2P,https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/pran-potato-2p_ijrsbn.png
Pril Dish Wash,പ്രിൽ ഡിഷ് വാഷ്,PowerCell,Home & Electrical,LED Bulbs/Lighting,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349147/Pril_Dish_Wash_k3cj3l.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/Pril_Dish_Wash_k3cj3l.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/Pril_Dish_Wash_k3cj3l.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349147/Pril_Dish_Wash_k3cj3l.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349147/Pril_Dish_Wash_k3cj3l.png",,199,Pril Dish Wash,Pril Dish Wash,https://res.cloudinary.com/deehc60xa/image/upload/v1772349147/Pril_Dish_Wash_k3cj3l.png
Pril Lime Grease Fighter 750ml,പ്രിൽ ലൈം ഗ്രീസ് ഫൈറ്റർ 750 മില്ലി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382530/Pril_Lime_Grease_Fighter_750ml_biifrb.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382530/Pril_Lime_Grease_Fighter_750ml_biifrb.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382530/Pril_Lime_Grease_Fighter_750ml_biifrb.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382530/Pril_Lime_Grease_Fighter_750ml_biifrb.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382530/Pril_Lime_Grease_Fighter_750ml_biifrb.png",,200,Pril Lime Grease Fighter 750ml,Pril Lime Grease Fighter 750ml,https://res.cloudinary.com/deehc60xa/image/upload/v1773382530/Pril_Lime_Grease_Fighter_750ml_biifrb.png
Prill Dishwash 750ml,പ്രിൽ ഡിഷ് വാഷ് 750 മില്ലി,,Home & Electrical,Home & Electrical,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349148/pril-dishwash-750ml_xn3hye.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349148/pril-dishwash-750ml_xn3hye.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349148/pril-dishwash-750ml_xn3hye.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349148/pril-dishwash-750ml_xn3hye.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349148/pril-dishwash-750ml_xn3hye.png",,201,Prill Dishwash 750ml,Prill Dishwash 750ml,https://res.cloudinary.com/deehc60xa/image/upload/v1772349148/pril-dishwash-750ml_xn3hye.png
Pringles Original,പ്രിംഗിൾസ് ഓറിജിനൽ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349148/Pringles_Original_amngrz.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349148/Pringles_Original_amngrz.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349148/Pringles_Original_amngrz.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349148/Pringles_Original_amngrz.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349148/Pringles_Original_amngrz.png",,202,Pringles Original,Pringles Original,https://res.cloudinary.com/deehc60xa/image/upload/v1772349148/Pringles_Original_amngrz.png
Pumpkin,മത്തങ്ങ,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362070/Pumpkin_wuynp0.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362070/Pumpkin_wuynp0.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362070/Pumpkin_wuynp0.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362070/Pumpkin_wuynp0.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362070/Pumpkin_wuynp0.png,,203,Pumpkin,Pumpkin,https://res.cloudinary.com/deehc60xa/image/upload/v1772362070/Pumpkin_wuynp0.png
Pure Heart Choco Spread,പ്യൂർ ഹാർട്ട് ചോകോ സ്പ്രെഡ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774520757/Pure_Heart_Choco_Spread_c2svd8.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774520757/Pure_Heart_Choco_Spread_c2svd8.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774520757/Pure_Heart_Choco_Spread_c2svd8.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774520757/Pure_Heart_Choco_Spread_c2svd8.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774520757/Pure_Heart_Choco_Spread_c2svd8.png",,204,Pure Heart Choco Spread,Pure Heart Choco Spread,https://res.cloudinary.com/deehc60xa/image/upload/v1774520757/Pure_Heart_Choco_Spread_c2svd8.png
Qspices Roasted Rava,ക്യു സ്പൈസസ് റോസ്റ്റഡ് റവ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774520097/Qspices_Roasted_Rava_lhl4wg.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774520097/Qspices_Roasted_Rava_lhl4wg.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774520097/Qspices_Roasted_Rava_lhl4wg.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774520097/Qspices_Roasted_Rava_lhl4wg.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774520097/Qspices_Roasted_Rava_lhl4wg.png",,205,Qspices Roasted Rava,Qspices Roasted Rava,https://res.cloudinary.com/deehc60xa/image/upload/v1774520097/Qspices_Roasted_Rava_lhl4wg.png
Quaker Oats,ക്വേക്കർ ഓട്സ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382533/Quaker_Oats_1kg_hgza4j.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382533/Quaker_Oats_1kg_hgza4j.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382533/Quaker_Oats_1kg_hgza4j.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382533/Quaker_Oats_1kg_hgza4j.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382533/Quaker_Oats_1kg_hgza4j.png",,206,Quaker Oats,Quaker Oats,https://res.cloudinary.com/deehc60xa/image/upload/v1773382533/Quaker_Oats_1kg_hgza4j.png
